Day,Team + ID,Team,TeamID,Assists,BlockedShots,DefensiveRebounds,DoubleDoubles,EffectiveFieldGoalsPercentage,FieldGoalsAttempted,FieldGoalsPercentage,FreeThrowsPercentage,OffensiveRebounds,PersonalFouls,PlusMinus,Points,Possessions,Rebounds,Steals,ThreePointersPercentage,TripleDoubles,TrueShootingPercentage,Turnovers,TwoPointersPerctenage
1/10/2020,DAL25,DAL,25,13.6,1.5,21.5,1,32.9,68.9,29.2,48.5,12.2,14.4,-53.8,81.9,70.6,33.7,2.1,20.8,0,36.4,4.6,34.7
1/10/2020,SAC30,SAC,30,18.7,1.5,28,1,36.6,68.9,32.9,57.4,3.1,17.2,-75.4,76.1,78.8,32.3,4.1,20.5,0,37.8,11.5,40
1/10/2020,ATL3,ATL,3,13.6,4.6,33.7,1,35.5,63.9,33.1,35.9,4.6,18.7,-35.9,72.5,78,40.2,2.6,17.3,0,36.5,12.9,40.7
1/10/2020,GS26,GS,26,20.1,0.5,23.7,0,30.7,68.9,27.6,51.7,6.7,15.8,-32.3,71.8,73.2,33,4.6,14.7,0,33.5,5.2,36.5
1/10/2020,MIA4,MIA,4,18.7,1.5,25.8,0,40.6,61,37.2,61.5,2.1,14.4,-14.4,81.1,68.7,28.7,3.1,17.3,0,43.2,3.6,47.5
1/10/2020,UTA17,UTA,17,20.1,3.1,22.3,0.5,44.5,56.7,36.3,56.4,4.6,14.4,61,78.3,66.3,28.7,4.6,30.8,0,46,10.8,42.7
1/10/2020,SA24,SA,24,20.8,3.1,23,0,41.3,62.5,34.7,62.5,2.6,12.2,-46.7,86.9,72.8,26.6,1.5,30.5,0,44.8,5.7,38.2
1/10/2020,LAC28,LAC,28,19.4,3.6,32.3,1,39.3,60.3,35,52.2,4.6,17.2,32.3,78.3,73.2,38.8,2.6,20.2,0,41.9,13.6,47.9
1/10/2020,NY6,NY,6,18.7,0.5,23,0,34.5,71.8,33,50.3,10.1,11.5,-43.1,79.7,75.6,33,6.7,13.3,0,36.5,6.7,40.4
1/10/2020,LAL27,LAL,27,12.9,2.6,26.6,0.5,41.9,63.9,37.9,56.1,6.2,19.4,53.8,92.6,70.6,35.2,3.1,29.9,0,44.9,3.6,40.9
1/10/2020,WAS1,WAS,1,18.7,0.5,27.3,0.5,30.2,80.4,26.9,43.6,13.6,15.8,35.9,79.7,78,40.9,5.7,24.8,0,32,4.6,27.7
1/10/2020,BKN8,BKN,8,22.3,2.1,26.6,1,40.1,66.8,34.8,45.4,10.1,10.8,14.4,84,68.7,36.6,2.6,24.5,0,41.4,4.6,43.9
1/10/2020,IND13,IND,13,22.3,2.6,27.3,0.5,46.2,60.3,41,46.2,4.1,11.5,39.5,83.3,67.3,33,4.6,26.4,0,46.2,5.7,49.2
1/10/2020,NO23,NO,23,25.1,3.1,26.6,1.5,47.6,61.7,40.1,38,3.1,11.5,43.1,88.3,75.6,30.9,4.1,34,0,47.2,13.6,44.9
1/10/2020,MIL15,MIL,15,20.8,2.1,32.3,1.5,39.3,68.2,35.5,55.1,3.6,6.2,75.4,91.2,78.8,37.3,5.7,18.4,0,42.2,5.7,47.5
1/10/2020,MEM21,MEM,21,28,3.1,27.3,0.5,43.1,71.8,37.3,62.8,5.7,14.4,46.7,96.2,72.8,35.2,2.6,30.2,0,44.9,4.1,41.7
1/11/2020,DET14,DET,14,16.1,2.1,21.9,0.5,37.5,57,33.8,48.8,6.4,14.6,-32.9,72.4,68.4,30.7,3.7,23.5,0,40.2,13.9,39.5
1/11/2020,POR19,POR,19,12.4,2.1,29.2,0.5,32.3,69.4,28.4,59.2,4.3,14.6,-76.8,73.8,79.3,35.1,3.2,20.3,0,35.5,6.9,33.5
1/11/2020,PHI7,PHI,7,16.1,2.7,21.2,1.1,31.4,71.6,27.6,48.8,10.2,14.6,-65.8,66.5,67.3,31.4,5.9,17.8,0,32.2,2.1,33.6
1/11/2020,NO23,NO,23,21.2,3.2,20.5,0.5,34.4,73.1,29.2,44.7,11,13.9,-127.9,76.8,77.2,31.4,2.1,22.7,0.5,35.5,11.7,34.6
1/11/2020,OKC18,OKC,18,16.8,3.2,23.4,0,38.2,67.3,34.1,64.5,2.7,6.9,-54.8,80.4,73.5,27,3.2,21.2,0,40.4,3.7,40.7
1/11/2020,CLE12,CLE,12,16.1,0.5,31.4,1.6,41.1,65.1,36.1,61.8,6.4,13.9,29.2,81.1,69.5,40.2,2.7,23.7,0,42.9,10.2,45
1/11/2020,DEN20,DEN,20,16.8,2.1,22.7,0.5,34.6,69.4,31.6,52.8,5.9,6.9,-29.2,75.3,69.5,30.7,4.8,15,0,36.6,2.7,43.1
1/11/2020,CHI11,CHI,11,17.5,3.2,21.2,0,42.3,60.7,37,67.9,4.8,15.4,32.9,78.9,68.4,27.8,5.9,23,0,44.4,10.2,47.2
1/11/2020,DAL25,DAL,25,16.1,4.3,31.4,1.1,42.5,57.7,37,48.8,5.9,14.6,65.8,79.7,67.3,39.5,2.1,29.8,0,43.8,11,40.8
1/11/2020,MIN16,MIN,16,20.5,2.1,22.7,0,32.3,69.4,27.7,48.8,6.9,13.2,-109.6,79.7,82,32.2,6.4,19.8,0,35.9,13.2,35.7
1/11/2020,LAL27,LAL,27,15.4,2.1,30.7,1.1,42.8,72.4,37.6,58.5,6.4,12.4,54.8,91.4,73.5,39.5,1.6,34.3,0,44.2,6.4,39.3
1/11/2020,MIL15,MIL,15,15.4,2.7,36.6,0.5,38.3,75.3,33.3,51.2,5.3,11.7,76.8,89.2,79.3,43.9,3.2,26.9,0,39.8,5.3,37.1
1/11/2020,HOU22,HOU,22,21.2,3.2,33.6,1.6,44.7,69.4,37.7,58,6.4,17.5,109.6,101.6,82,42.4,4.8,29.2,0,47.1,13.2,45.3
1/11/2020,BOS9,BOS,9,21.2,1.6,31.4,0.5,45.3,73.1,40.2,65,5.3,16.8,127.9,102.3,77.2,38.7,10.2,35.3,0,47.4,5.3,42.2
1/12/2020,CHA2,CHA,2,27,3.5,31.3,0,50.2,92.8,45.2,72,9.3,20.5,-43.2,99.3,103.8,39.9,10.8,24.7,0,52.8,15.1,59.2
1/12/2020,ATL3,ATL,3,24.8,4.7,31.3,0,42.3,104.7,35.6,98.1,4.7,24.8,-118.7,92.8,115.3,35.6,17.3,27,0,45.5,12.9,44
1/12/2020,LAC28,LAC,28,22.7,5.8,34.5,0,54,90.6,48.8,83,10.8,28.1,-54,112.2,104,45.3,9.3,26.1,0,58.8,15.1,63.4
1/12/2020,MIA4,MIA,4,25.9,5.8,33.4,1.2,67.8,84.2,58.1,88.6,9.3,25.9,-16.2,130.6,102.8,42.1,1.2,43.2,0,72.2,15.1,70.2
1/12/2020,PHO29,PHO,29,23.7,5.8,42.1,1.2,57.9,88.5,54,65.9,12.9,20.5,43.2,107.9,103.8,55,9.3,35.9,0,60,19.4,60.1
1/12/2020,GS26,GS,26,24.8,7,37.8,0,51.6,99.3,41,77,12.9,19.4,-107.9,110.1,115.9,50.7,11.9,54,0,54.5,23.7,33.4
1/12/2020,WAS1,WAS,1,30.2,4.7,30.2,0,58.1,100.3,54.5,95.2,10.5,19.4,-59.3,125.2,105.5,39.9,5.8,34.3,0,62.3,10.5,60.7
1/12/2020,DEN20,DEN,20,25.9,4.7,37.8,1.2,58.8,83.1,51.9,84.6,10.5,28.1,54,123,104,47.5,8.1,47.5,0,65.8,14,54
1/12/2020,TOR10,TOR,10,32.4,3.5,39.9,2.3,54,103.6,43.8,88.3,9.3,24.8,-5.4,112.2,108.6,48.6,8.1,38.2,0,55.6,11.9,49.4
1/12/2020,SA24,SA,24,25.9,5.8,45.3,0,52.1,93.9,47.2,79.1,10.5,11.9,5.8,113.3,108.6,55,7,23.6,0,56.6,11.9,60.9
1/12/2020,BKN8,BKN,8,27,2.3,59.3,1.2,64.4,83.1,57.4,59.6,8.1,21.6,118.7,116.5,115.3,66.9,9.3,41.5,0,64.7,25.9,65.6
1/12/2020,UTA17,UTA,17,25.9,2.3,34.5,1.2,63.6,97.1,57.5,90.6,12.9,19.4,59.3,137,105.5,47.5,7,35.9,0,67.9,11.9,68.3
1/12/2020,NY6,NY,6,25.9,3.5,31.3,0,60,97.1,55.1,88.6,10.8,24.8,16.2,133.8,102.8,42.1,11.9,31.3,0,65.3,7,67.7
1/12/2020,MEM21,MEM,21,35.6,8.1,45.3,2.3,54,107.9,48.6,90.6,19.4,17.3,107.9,131.6,115.9,64.7,18.3,33.9,0,59.3,17.3,56.4
1/13/2020,CLE12,CLE,12,22.4,1.1,32,2.3,52.7,90.6,47.7,71.1,10.7,23.5,-154.6,105.5,106,42.6,4.5,29.8,0,55.2,20.3,55.1
1/13/2020,CHI11,CHI,11,17.1,5.7,33,0,52.7,86.3,48.7,86.1,8,23.5,-64,107.7,102.5,40.5,5.7,25.6,0,58.2,14.9,59.1
1/13/2020,PHI7,PHI,7,18.1,4.5,42.6,2.3,47.9,94.9,44.3,84.1,12.8,22.4,-32,101.3,99.9,55.4,6.8,19.4,0,51.9,11.7,59.1
1/13/2020,MIN16,MIN,16,24.5,6.8,29.8,0,51.6,97,44.6,81.2,10.2,22.4,-69.3,110.9,105.2,39.4,10.7,36.6,0,55.4,10.2,49.5
1/13/2020,ORL5,ORL,5,18.1,5.7,36.2,1.1,51,98.1,46.4,88.8,12.8,12.8,10.7,121.5,105.4,49,6.8,33,0,57.9,9.1,52.4
1/13/2020,SAC30,SAC,30,26.6,4.5,42.6,1.1,62.5,92.7,55.1,96.9,4.5,22.4,-10.7,119.4,105.4,46.9,6.8,41.3,0,64.9,12.8,62.8
1/13/2020,CHA2,CHA,2,25.6,3.4,34.1,2.3,58,95.9,47.3,82.9,10.7,21.3,-16,119.4,100.2,44.8,8,50.5,0,60.9,9.1,45.1
1/13/2020,IND13,IND,13,25.6,6.8,39.4,2.3,47.1,91.7,40.9,85.9,13.9,14.9,32,107.7,99.9,53.3,6.8,41,0,54.2,10.2,40.8
1/13/2020,POR19,POR,19,27.7,5.7,40.5,1.1,64.2,88.5,53.9,84.1,10.2,22.4,16,122.6,100.2,50.1,4.5,46.1,0,66.9,13.9,60.2
1/13/2020,BOS9,BOS,9,29.8,6.8,35.2,0,56.5,88.5,50.1,95.6,10.7,20.3,64,120.5,102.5,45.8,8,41.7,0,62.8,12.8,53.3
1/13/2020,OKC18,OKC,18,26.6,6.8,46.9,2.3,61.1,87.4,53.3,94.3,8,17.1,69.3,124.7,105.2,54.4,4.5,42.6,1.1,66.7,16,59.5
1/13/2020,NO23,NO,23,24.5,5.7,46.9,2.3,49.7,109.8,44.5,86.9,18.1,20.3,37.3,124.7,119.4,65,6.8,36.9,0,54.3,20.3,47.1
1/13/2020,DET14,DET,14,28.8,9.1,40.5,1.1,49.6,105.5,43.1,84.4,5.7,26.6,-37.3,117.3,119.4,45.8,11.7,36.7,0,53.5,10.2,46.2
1/13/2020,LAL27,LAL,27,35.2,3.4,36.2,1.1,65.5,93.8,58.1,80,11.7,26.6,154.6,136.4,106,48,9.1,39.1,0,67.9,10.2,68
1/14/2020,GS26,GS,26,31,1.3,33.3,0,58,99.8,51.4,88.2,9.2,18.4,-154.8,111.3,110.4,41.3,5.3,32.2,0,60.1,16.1,62.5
1/14/2020,HOU22,HOU,22,20.6,2.6,36.7,1.3,58.7,98.6,49.3,105.2,10.3,26.4,-63.1,126.2,112.4,47,5.3,35.7,0,65.4,17.2,64.3
1/14/2020,BKN8,BKN,8,25.2,5.3,36.7,1.3,62.4,103.2,57.4,68.8,12.6,14.9,-63.1,122.7,110.9,49.3,5.3,35.3,0,63.5,13.8,66.3
1/14/2020,CLE12,CLE,12,28.7,7.9,36.7,1.3,56.8,104.4,47.9,99.4,10.5,24.1,-143.4,118.1,114.2,45.9,6.6,43.4,0,60.6,14.9,50.9
1/14/2020,PHO29,PHO,29,22.9,7.9,34.4,1.3,55.4,99.8,52.8,93.1,11.5,21.8,-74.6,126.2,115.3,45.9,10.3,22.9,0,62.5,12.6,61.6
1/14/2020,NY6,NY,6,29.8,3.9,42.4,1.3,47.3,117,40.5,83.8,13.8,24.1,-149.1,117,125.1,56.2,9.2,34.1,0,51.5,12.6,44.2
1/14/2020,UTA17,UTA,17,21.8,3.9,39,1.3,64.8,105.5,57.4,99.4,9.2,17.2,63.1,135.3,110.9,47,10.5,41.4,0,68.7,10.5,67.6
1/14/2020,ATL3,ATL,3,28.7,11.5,39,3.9,65.4,106.7,56.8,97.5,13.8,28.7,74.6,141.1,115.3,52.8,3.9,51.8,0,69.2,17.2,59.2
1/14/2020,DAL25,DAL,25,26.4,2.6,43.6,1.3,66.9,110.1,58.5,71,17.2,19.5,154.8,142.2,110.4,60.8,6.6,40.3,0,67.7,9.2,70
1/14/2020,MEM21,MEM,21,33.3,10.3,40.1,0,65.5,104.4,57.9,96.6,9.2,21.8,63.1,138.8,112.4,48.2,7.9,40.3,0,69.7,9.2,70.1
1/14/2020,MIL15,MIL,15,31,10.5,58.5,0,64.8,105.5,56.1,94.2,10.5,25.2,149.1,146.8,125.1,67.7,5.3,47.8,0,70.2,16.1,61.5
1/14/2020,LAC28,LAC,28,33.3,10.5,44.7,1.3,68.4,107.8,59.8,81.9,16.1,13.8,143.4,146.8,114.2,60.8,9.2,45.3,0,71.2,12.6,69.6
1/15/2020,CHA2,CHA,2,31.8,7.7,37.4,0,54.5,91.9,46.2,64.8,10.2,27.2,-79.4,97.5,106,47.6,5.1,38.9,0,56,15.9,51.8
1/15/2020,BOS9,BOS,9,23.8,2.6,35.2,1.3,62.8,94.1,56,68,14.7,19.3,-73.7,116.8,105.7,49.9,9,36.4,0,63.5,17,66
1/15/2020,BKN8,BKN,8,22.7,1.3,37.4,1.3,57.4,98.7,49.6,68,12.5,24.9,-62.4,120.2,111.5,49.9,10.2,54.4,0,60.1,14.7,47.5
1/15/2020,SA24,SA,24,24.9,5.1,39.7,0,56,100.9,49.7,90.7,7.7,19.3,-34,113.4,107.2,46.5,10.3,34.4,0,59.4,10.3,58.7
1/15/2020,WAS1,WAS,1,28.4,7.7,35.2,0,60.3,89.6,53.1,91.6,9,19.3,-51,120.2,111.8,43.1,10.3,46.2,0,66.5,18.1,56.7
1/15/2020,MIN16,MIN,16,29.5,9,39.7,1.3,56.7,99.8,49,85,11.3,15.9,-28.4,112.3,111,51,7.7,44.6,0,59.1,17,51
1/15/2020,IND13,IND,13,30.6,3.9,43.1,1.3,64.1,96.4,58.7,85,9,17,28.4,117.9,111,51,9,34.5,0,65.2,17,67.7
1/15/2020,HOU22,HOU,22,27.2,5.1,43.1,2.6,54.3,108.9,44.9,73.9,13.6,24.9,-56.7,121.3,115.7,56.7,5.1,37.1,1.3,57.3,13.6,53.1
1/15/2020,DEN20,DEN,20,31.8,9,42,0,60.3,89.6,54.5,68,3.9,20.4,79.4,113.4,106,45.4,10.3,36.4,0,63.1,12.5,64.5
1/15/2020,MIA4,MIA,4,29.5,6.4,46.5,1.3,64.4,99.8,52.8,61,10.3,15.9,34,120.2,107.2,55.6,5.1,48.2,0,64.3,10.2,56.7
1/15/2020,DET14,DET,14,34,5.1,35.2,1.3,77,88.5,68.4,59.6,3.9,21.5,73.7,131.5,105.7,38.6,10.3,42.5,0,76.1,12.5,86.3
1/15/2020,SAC30,SAC,30,31.8,0,35.2,2.6,66.1,108.9,59.1,62.4,12.5,24.9,-22.7,139.5,112.5,47.6,6.4,41.3,0,66.5,10.3,68.4
1/15/2020,CHI11,CHI,11,29.5,6.4,37.4,0,66.7,96.4,57.4,77.3,10.3,21.5,51,130.4,111.8,46.5,12.5,41.7,0,68.9,17,70
1/15/2020,DAL25,DAL,25,27.2,2.6,38.6,1.3,66.6,104.3,57.9,94.5,14.7,20.4,22.7,144,112.5,53.3,5.1,36.9,1.3,70.3,12.5,74.2
1/15/2020,ORL5,ORL,5,24.9,2.6,39.7,1.3,57.9,106.6,51.8,89.9,14.7,17,6.4,134.9,117.5,54.4,11.3,43.7,1.3,63.1,14.7,55
1/15/2020,OKC18,OKC,18,36.3,3.9,30.6,1.3,68,96.4,57.4,107.7,5.1,19.3,-51,137.2,118.7,35.2,15.9,43.2,0,73,20.4,71.2
1/15/2020,POR19,POR,19,24.9,5.1,52.2,2.6,54.9,107.7,49,93.9,13.6,21.5,56.7,132.7,115.7,65.8,7.7,34.7,0,61.5,9,57.6
1/15/2020,TOR10,TOR,10,37.4,1.3,35.2,0,80.1,96.4,69.4,83.1,6.4,26.1,51,147.4,118.7,40.8,14.7,63.1,0,80.5,20.4,72.3
1/15/2020,LAL27,LAL,27,38.6,7.7,39.7,1.3,65.4,110,56.1,72.1,14.7,22.7,-5.7,133.8,117.5,54.4,9,44.8,0,65.5,18.1,63.4
1/15/2020,PHI7,PHI,7,28.4,12.5,40.8,2.6,64.4,99.8,57.9,72.6,14.7,26.1,62.4,132.7,111.5,55.6,9,41.6,0,67,13.6,66.5
1/16/2020,ORL5,ORL,5,23.5,3.8,35.2,0,45.7,90,38.2,55,5.7,20.5,-132,92.9,98.6,41.1,3.8,32.6,0,46.9,8.6,43
1/16/2020,NY6,NY,6,20.5,2.9,29.3,0,44.6,88,40.2,65.2,9.6,20.5,-112.5,95.8,102.2,39.1,11.7,30.1,0,47.7,17.6,44.3
1/16/2020,BOS9,BOS,9,15.6,6.7,32.3,1.9,49.9,95.8,42.9,79.7,9.6,24.4,-24.4,120.3,101.8,42.1,3.8,29.9,0,54.7,6.7,55.8
1/16/2020,MIL15,MIL,15,20.5,5.7,42.1,1,57.3,85.1,48.3,68.8,6.7,21.5,24.4,125.2,101.8,48.9,5.7,50.5,0,60.4,9.6,47.1
1/16/2020,UTA17,UTA,17,22.5,5.7,31.3,1,52.8,97.8,45,76.4,10.8,28.4,-29.3,129.1,108.8,42.1,8.6,37.7,0,56.6,12.7,49.7
1/16/2020,PHO29,PHO,29,30.3,3.8,38.1,1.9,56.3,90,50,81.5,13.7,21.5,112.5,118.3,102.2,51.8,10.8,39.1,0,59.2,18.6,55.3
1/16/2020,LAC28,LAC,28,28.4,3.8,47.9,1,55.6,92.9,48.4,68.5,9.6,16.6,132,119.3,98.6,57.7,3.8,42.8,0,57.4,8.6,51.2
1/16/2020,GS26,GS,26,35.2,5.7,31.3,0,53.5,92.9,43.2,85.2,9.6,19.6,-14.7,128.1,110.8,41.1,11.7,43.4,0,59.1,17.6,43
1/16/2020,NO23,NO,23,28.4,8.6,35.2,1,58.9,91,53.6,69.8,8.6,26.4,29.3,135,108.8,44,7.7,41.4,0,62.2,12.7,58.4
1/16/2020,DEN20,DEN,20,30.3,5.7,40.1,2.9,54.8,97.8,46,86.6,14.7,22.5,14.7,131.1,110.8,54.8,10.8,47.5,0,58.8,19.6,45.2
1/17/2020,CHI11,CHI,11,20.8,2.9,30.7,0,47.7,80.3,42.8,72.6,5.9,13.9,-54.5,88.2,90.7,36.7,7.9,22.7,0,50.4,15.9,58.2
1/17/2020,MIN16,MIN,16,21.8,1,28.7,0,54,87.2,45.1,80.3,6.9,18.8,-9.9,113,98.9,35.7,3.9,43.2,0,58.3,12.9,46.5
1/17/2020,WAS1,WAS,1,18.8,2.9,29.7,0,53.4,88.2,44.5,69,12.9,15.9,-143.7,110,108.1,42.6,8.8,42.5,0,55.6,25.8,45.9
1/17/2020,CLE12,CLE,12,17.8,2,33.7,1,49.6,91.2,44.2,68.6,15.9,18.8,-19.8,108,100,49.6,5.9,24.8,0,52.2,14.9,56.6
1/17/2020,OKC18,OKC,18,28.7,4.9,28.7,0,54.3,83.2,43.6,88.1,5.9,19.8,-34.7,107,94.7,34.7,3.9,38.7,0,58.2,9.8,49.6
1/17/2020,DAL25,DAL,25,18.8,3.9,29.7,0,54.6,88.2,43.4,77.9,12.9,16.8,39.6,118.9,96.3,42.6,5.9,42.2,0,58.6,12.9,44.8
1/17/2020,POR19,POR,19,24.8,4.9,31.7,2,56,84.2,51.3,67.6,7.9,21.8,-39.6,111,96.3,39.6,5.9,29.7,0,58.8,11.9,63
1/17/2020,MIA4,MIA,4,25.8,2.9,38.6,1,56.6,83.2,48.4,78.5,5.9,22.8,34.7,114,94.7,44.6,3.9,38.5,0,60.3,10.9,55.7
1/17/2020,IND13,IND,13,23.8,7.9,36.7,1,60.5,81.3,55.6,79.3,3.9,19.8,9.8,115,98.9,40.6,3.9,33,0,63.1,12.9,64.9
1/17/2020,ATL3,ATL,3,20.8,5.9,34.7,1,60.5,81.3,49.6,73.4,7.9,17.8,4.9,119.9,103.8,42.6,9.8,47.1,0,63.8,18.8,51.9
1/17/2020,PHI7,PHI,7,29.7,6.9,34.7,1,53.2,81.3,48.4,99.1,8.8,11.9,54.5,99.1,90.7,43.6,8.8,30.7,0,57,10.9,58
1/17/2020,MEM21,MEM,21,31.7,7.9,36.7,0,55.7,88.2,50.1,69.4,6.9,18.8,19.8,112,100,43.6,10.9,31.8,0,57.2,11.9,58.5
1/17/2020,SA24,SA,24,27.7,5.9,33.7,1,49.6,97.1,45.5,94.8,13.9,26.8,-5,118.9,103.8,47.6,11.9,27.4,0,55.1,14.9,53.1
1/17/2020,TOR10,TOR,10,34.7,2,33.7,0,68.6,90.2,56.6,86.7,6.9,23.8,143.7,138.7,108.1,40.6,15.9,50.7,0,70.8,18.8,61.9
1/18/2020,SAC30,SAC,30,18.2,2.5,27.3,0,49.8,78.3,44.5,53.1,5.8,21,-100.2,92,84.1,33.7,2.5,35.1,0,50.3,8.3,48.6
1/18/2020,NY6,NY,6,18.2,4.1,32.8,0.8,39.4,80.2,36.3,55.7,10.9,16.4,-13.7,79.3,85.6,43.7,3.3,21.9,0,41.3,12.8,41.9
1/18/2020,ATL3,ATL,3,16.4,5,20,0,44.1,84.7,39.2,79,8.3,18.2,-150.3,93.8,93.1,29.2,7.5,26.8,0,47.2,17.3,46.3
1/18/2020,POR19,POR,19,10,5.8,25.5,0,45.1,82.9,39.1,69.4,10.9,25.5,-59.2,96.6,88.4,36.4,5.8,34.2,0,48.3,10.9,41.7
1/18/2020,ORL5,ORL,5,19.1,4.1,33.7,0.8,46.6,78.3,41.3,56,7.5,10.9,-63.8,86.5,89.3,41.9,5.8,26.4,0,47.3,13.7,49.6
1/18/2020,CLE12,CLE,12,24.6,4.1,26.4,0,59.9,66.5,49.9,83.2,5.8,16.4,-9.1,105.7,91.8,32.8,4.1,47.1,0,63.7,24.6,51.7
1/18/2020,PHI7,PHI,7,23.7,5,32.8,0,45.6,71.1,39.7,57.6,4.1,17.3,13.7,82,85.6,37.4,6.6,28.4,0,47.4,11.8,47.6
1/18/2020,HOU22,HOU,22,18.2,3.3,31.9,0,46.6,82,40.4,72.2,10,23.7,-41,104.8,98.3,41.9,6.6,29.5,0,50.8,18.2,48.1
1/18/2020,BKN8,BKN,8,21,5.8,31.9,0,36.8,90.2,30.3,85.7,10.9,17.3,-91.1,88.4,99.5,42.8,10,27.9,0,41.5,15.5,32.8
1/18/2020,GS26,GS,26,22.8,1.7,33.7,0.8,47.5,85.6,41.6,91.1,5.8,11.8,63.8,99.3,89.3,40.1,7.5,27.3,0,50.2,8.3,52.3
1/18/2020,CHI11,CHI,11,22.8,3.3,20,0,54.5,79.3,50.3,69.7,3.3,21.9,8.3,107.5,91.8,23.7,16.4,32.8,0,56.8,10.9,57.3
1/18/2020,OKC18,OKC,18,22.8,3.3,32.8,0.8,50.5,75.6,47.2,65.8,10.9,18.2,59.2,108.4,88.4,43.7,4.1,29,0,54.8,10.9,53.7
1/18/2020,LAC28,LAC,28,20,1.7,23.7,0,49.9,84.7,45.1,72.4,8.3,26.4,13.7,121.2,99.1,32.8,10.9,29.4,0,55.1,10.9,52.9
1/18/2020,BOS9,BOS,9,23.7,5,31.9,0.8,47.5,87.5,39.9,82.8,3.3,21.9,-18.2,108.4,98.2,35.5,10,32.5,0,51.4,10,45.6
1/18/2020,UTA17,UTA,17,21.9,3.3,33.7,0.8,53.6,77.4,46.1,87.3,8.3,12.8,100.2,112.1,84.1,42.8,5.8,30.3,0,58.7,6.6,61.4
1/18/2020,MIN16,MIN,16,31,4.1,33.7,0.8,43.6,85.6,36.8,74.2,10.9,16.4,-45.6,102,96,44.6,6.6,25.5,0.8,48.1,15.5,49.6
1/18/2020,MIL15,MIL,15,27.3,5,44.6,0.8,55.3,81.1,46.1,56.9,4.1,14.6,91.1,106.6,99.5,49.2,6.6,41.8,0,55.5,18.2,49
1/18/2020,PHO29,PHO,29,24.6,5,38.3,2.5,49.1,81.1,43,79,8.3,14.6,18.2,112.1,98.2,47.4,5,38.2,0,54.9,13.7,45.6
1/18/2020,NO23,NO,23,29.2,3.3,32.8,1.7,57.2,78.3,48.7,58.2,10.9,23.7,-13.7,118.4,99.1,43.7,5.8,33.3,0.8,58,19.1,62.8
1/18/2020,TOR10,TOR,10,22.8,7.5,31.9,0,54,82.9,47,80.4,5.8,21,45.6,111.1,96,38.3,11.8,33.8,0,56.4,12.8,55.3
1/18/2020,LAL27,LAL,27,22.8,7.5,31,0.8,49,84.7,44.1,65.5,13.7,24.6,41,113,98.3,44.6,11.8,30.3,0,52.7,15.5,51.7
1/18/2020,DET14,DET,14,28.2,6.6,27.3,0.8,61.4,78.3,54,69.2,10,16.4,150.3,123.9,93.1,37.4,10.9,42.7,0,63.9,15.5,60.8
1/19/2020,IND13,IND,13,28.6,3.4,24.9,0.9,53.7,79.5,46.2,77.8,10.2,23.1,37,106.3,87.8,35.1,0.9,41.4,0.9,56.2,12.9,48.6
1/19/2020,MIA4,MIA,4,21.3,2.6,34.2,0.9,45.1,79.5,39.7,83.2,8.5,17.6,-23.1,94.2,86.1,43.4,6.8,27.2,0,49.6,7.7,48
1/19/2020,SA24,SA,24,24.9,3.4,31.4,0,45.6,78.5,39.2,88.5,7.7,16.6,23.1,98.9,86.1,39.7,4.3,33.6,0,51.7,10.2,42.7
1/19/2020,DEN20,DEN,20,20.3,3.4,29.6,0.9,44.1,81.3,43.1,63.6,11.1,17.6,-37,98.9,87.8,40.7,8.5,12,0,48.5,7.7,54.1
1/20/2020,CHA2,CHA,2,34.9,13.8,49.9,0,74.4,126.5,63.6,124.8,15,30,-191.4,138.1,148.5,64.9,11.1,50.4,0,81.2,30,73.5
1/20/2020,CLE12,CLE,12,25,11.1,61.6,5.5,67.2,156.4,56.6,107.7,26.6,23.3,-166.4,143.1,155.4,88.2,13.8,55.4,0,70.6,16.6,57.2
1/20/2020,CHI11,CHI,11,30,5.5,53.2,0,74.2,153.1,61.6,147.9,11.6,34.9,-108.2,163.1,177.3,64.9,18.3,48.6,0,81.5,26.6,75.7
1/20/2020,DET14,DET,14,31.6,13.8,49.9,2.8,80.4,148.1,71.1,116.5,18.3,30,-49.9,166.4,168.1,68.2,16.6,51.9,0,84.9,28.3,81.7
1/20/2020,IND13,IND,13,38.3,15,34.9,0,75.2,154.8,69.7,71.4,15,23.3,-249.6,146.4,163.6,49.9,25,44.8,0,76.2,21.6,79.5
1/20/2020,LAL27,LAL,27,36.6,13.3,39.9,2.8,78.5,148.1,72.9,126.3,20,38.3,-266.2,178,168.1,59.9,13.8,44.8,0,87.4,25,84.5
1/20/2020,BKN8,BKN,8,36.6,5.5,56.6,5.5,90.4,134.8,80,107.7,21.6,38.3,-49.9,184.7,171.1,78.2,11.6,63.1,0,96.2,36.6,89.5
1/20/2020,WAS1,WAS,1,36.6,16.6,63.2,0,93.4,136.4,85.2,135.1,16.6,38.3,49.9,176.4,168.1,73.2,15,62.4,0,99.2,31.6,94.7
1/20/2020,MIN16,MIN,16,43.3,13.8,51.6,0,80.5,151.4,69.6,130.8,18.3,18.3,-58.2,166.4,155,69.9,11.6,51.6,0,85.7,15,84.9
1/20/2020,HOU22,HOU,22,34.9,11.6,56.6,2.8,82.4,161.4,73.7,117.5,15,38.3,-41.6,178,174,71.6,16.6,33.3,2.8,85.2,18.3,108.8
